time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-07 00:00:00+00:00,4,4,13,13
2022-09-08 00:00:00+00:00,7,6,14,11
2022-09-09 00:00:00+00:00,5,4,10,8
2022-09-10 00:00:00+00:00,3,3,1,1
2022-09-11 00:00:00+00:00,4,4,7,7
2022-09-12 00:00:00+00:00,3,3,12,6
2022-09-13 00:00:00+00:00,4,4,8,5
2022-09-14 00:00:00+00:00,5,5,7,7
2022-09-15 00:00:00+00:00,7,6,7,7
2022-09-16 00:00:00+00:00,7,7,36,18
2022-09-17 00:00:00+00:00,5,5,8,2
2022-09-18 00:00:00+00:00,4,4,4,4
2022-09-19 00:00:00+00:00,5,5,13,9
2022-09-20 00:00:00+00:00,6,6,6,6
