url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,118,52
/awslabs/assisted-log-enabler-for-aws/forks,18,3
/awslabs/assisted-log-enabler-for-aws/issues,15,4
/awslabs/assisted-log-enabler-for-aws/pulls,13,3
/awslabs/assisted-log-enabler-for-aws/tree/main,7,1
/awslabs/assisted-log-enabler-for-aws/graphs/commit-activity,5,3
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,4,4
/awslabs/assisted-log-enabler-for-aws/community,3,2
/awslabs/assisted-log-enabler-for-aws/graphs/contributors,3,2
/awslabs/assisted-log-enabler-for-aws/pulse,3,2
