time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-13 00:00:00+00:00,8,7,21,9
2024-06-14 00:00:00+00:00,10,6,12,5
2024-06-15 00:00:00+00:00,3,3,9,5
2024-06-16 00:00:00+00:00,3,3,252,10
2024-06-17 00:00:00+00:00,7,4,10,5
2024-06-18 00:00:00+00:00,9,6,10,4
2024-06-19 00:00:00+00:00,5,5,29,11
2024-06-20 00:00:00+00:00,4,4,5,3
2024-06-21 00:00:00+00:00,7,5,13,5
2024-06-22 00:00:00+00:00,6,5,123,6
2024-06-23 00:00:00+00:00,6,4,258,8
2024-06-24 00:00:00+00:00,4,4,16,9
2024-06-25 00:00:00+00:00,4,3,10,7
2024-06-26 00:00:00+00:00,1,1,12,9
