time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-04 00:00:00+00:00,7,7,83,7
2023-12-05 00:00:00+00:00,6,6,28,22
2023-12-06 00:00:00+00:00,6,6,6,5
2023-12-07 00:00:00+00:00,5,5,19,13
2023-12-08 00:00:00+00:00,4,4,42,7
2023-12-09 00:00:00+00:00,5,5,6,4
2023-12-10 00:00:00+00:00,4,4,4,4
2023-12-11 00:00:00+00:00,5,5,34,11
2023-12-12 00:00:00+00:00,6,6,79,8
2023-12-13 00:00:00+00:00,7,7,31,24
2023-12-14 00:00:00+00:00,4,4,13,10
2023-12-15 00:00:00+00:00,6,6,7,5
2023-12-16 00:00:00+00:00,4,4,4,3
2023-12-17 00:00:00+00:00,2,2,66,7
