time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-16 00:00:00+00:00,4,4,10,7
2024-10-17 00:00:00+00:00,6,4,12,7
2024-10-18 00:00:00+00:00,4,3,14,7
2024-10-19 00:00:00+00:00,1,1,85,6
2024-10-20 00:00:00+00:00,4,3,161,9
2024-10-21 00:00:00+00:00,2,2,56,12
2024-10-22 00:00:00+00:00,3,3,20,7
2024-10-23 00:00:00+00:00,2,2,50,9
2024-10-24 00:00:00+00:00,5,4,37,9
2024-10-25 00:00:00+00:00,1,1,49,10
2024-10-26 00:00:00+00:00,4,2,9,4
2024-10-27 00:00:00+00:00,2,2,21,4
2024-10-28 00:00:00+00:00,5,2,18,9
2024-10-29 00:00:00+00:00,1,1,5,3
