time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-17 00:00:00+00:00,5,5,2.0,2.0
2022-12-18 00:00:00+00:00,4,4,,
2022-12-19 00:00:00+00:00,5,5,5.0,5.0
2022-12-20 00:00:00+00:00,5,5,2.0,2.0
2022-12-21 00:00:00+00:00,3,3,3.0,3.0
2022-12-22 00:00:00+00:00,4,4,15.0,8.0
2022-12-23 00:00:00+00:00,4,4,24.0,16.0
2022-12-24 00:00:00+00:00,5,5,10.0,7.0
2022-12-25 00:00:00+00:00,3,3,9.0,8.0
2022-12-26 00:00:00+00:00,3,3,8.0,5.0
2022-12-27 00:00:00+00:00,4,4,10.0,8.0
2022-12-28 00:00:00+00:00,6,6,33.0,19.0
2022-12-29 00:00:00+00:00,10,7,7.0,7.0
2022-12-30 00:00:00+00:00,5,4,12.0,11.0
