url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,129,53
/awslabs/assisted-log-enabler-for-aws/blob/main/CHANGELOG.md,48,3
/awslabs/assisted-log-enabler-for-aws/blob/main/CODE_OF_CONDUCT.md,48,3
/awslabs/assisted-log-enabler-for-aws/blob/main/CONTRIBUTING.md,48,3
/awslabs/assisted-log-enabler-for-aws/blob/main/README.md,48,3
/awslabs/assisted-log-enabler-for-aws/pulls,36,5
/awslabs/assisted-log-enabler-for-aws/issues,30,4
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,24,9
/awslabs/assisted-log-enabler-for-aws/forks,19,2
/awslabs/assisted-log-enabler-for-aws/tree/main/subfunctions,18,4
