url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,181,86
/awslabs/assisted-log-enabler-for-aws/issues,23,6
/awslabs/assisted-log-enabler-for-aws/pulls,23,5
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,16,4
/awslabs/assisted-log-enabler-for-aws/forks,8,3
/awslabs/assisted-log-enabler-for-aws/tree/main/subfunctions,7,5
/awslabs/assisted-log-enabler-for-aws/graphs/commit-activity,7,2
/awslabs/assisted-log-enabler-for-aws/tree/main,6,2
/awslabs/assisted-log-enabler-for-aws/blob/main/README.md,5,2
/awslabs/assisted-log-enabler-for-aws/blob/main/diagrams/assisted_log_enabler.png,4,4
