time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-23 00:00:00+00:00,10,6,77,8
2026-03-24 00:00:00+00:00,8,8,25,7
2026-03-25 00:00:00+00:00,18,10,13,9
2026-03-26 00:00:00+00:00,15,11,11,4
2026-03-27 00:00:00+00:00,16,7,13,6
2026-03-28 00:00:00+00:00,18,10,18,6
2026-03-29 00:00:00+00:00,12,8,19,7
2026-03-30 00:00:00+00:00,14,10,25,8
2026-03-31 00:00:00+00:00,19,11,39,7
2026-04-01 00:00:00+00:00,17,9,33,9
2026-04-02 00:00:00+00:00,14,10,87,13
2026-04-03 00:00:00+00:00,12,8,37,9
2026-04-04 00:00:00+00:00,15,11,55,9
2026-04-05 00:00:00+00:00,27,13,112,11
