time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-26 00:00:00+00:00,15,7,64,7
2026-08-27 00:00:00+00:00,8,7,49,12
2026-08-28 00:00:00+00:00,8,7,107,7
2026-08-29 00:00:00+00:00,8,7,58,9
2026-08-30 00:00:00+00:00,10,6,151,5
2026-08-31 00:00:00+00:00,18,13,111,9
2026-09-01 00:00:00+00:00,13,11,87,9
2026-09-02 00:00:00+00:00,6,6,98,7
2026-09-03 00:00:00+00:00,12,12,66,9
2026-09-04 00:00:00+00:00,14,11,57,8
2026-09-05 00:00:00+00:00,9,8,60,9
2026-09-06 00:00:00+00:00,5,5,52,6
2026-09-07 00:00:00+00:00,19,15,60,8
2026-09-08 00:00:00+00:00,7,6,80,16
