url_path,views_total,views_unique
/awslabs/assisted-log-enabler-for-aws,183,105
/awslabs/assisted-log-enabler-for-aws/pulls,18,4
/awslabs/assisted-log-enabler-for-aws/forks,17,2
/awslabs/assisted-log-enabler-for-aws/issues,15,3
/awslabs/assisted-log-enabler-for-aws/commit/2b3842075a3b8d8e08579b772ffd0b1ebcb8e214,5,5
/awslabs/assisted-log-enabler-for-aws/blob/main/assisted_log_enabler.py,4,3
/awslabs/assisted-log-enabler-for-aws/tree/main/subfunctions,4,3
/awslabs/assisted-log-enabler-for-aws/graphs/commit-activity,4,2
/awslabs/assisted-log-enabler-for-aws/tree/main/diagrams,3,3
/awslabs/assisted-log-enabler-for-aws/tree/main/permissions,3,3
