time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-24 00:00:00+00:00,9,6,5.0,4.0
2023-06-25 00:00:00+00:00,9,7,,
2023-06-26 00:00:00+00:00,6,5,4.0,4.0
2023-06-27 00:00:00+00:00,4,4,2.0,2.0
2023-06-28 00:00:00+00:00,8,7,4.0,4.0
2023-06-29 00:00:00+00:00,5,4,7.0,5.0
2023-06-30 00:00:00+00:00,6,5,5.0,5.0
2023-07-01 00:00:00+00:00,7,6,3.0,3.0
2023-07-02 00:00:00+00:00,6,5,1.0,1.0
2023-07-03 00:00:00+00:00,7,6,4.0,4.0
2023-07-04 00:00:00+00:00,6,5,2.0,2.0
2023-07-05 00:00:00+00:00,9,8,5.0,5.0
2023-07-06 00:00:00+00:00,5,4,2.0,2.0
2023-07-07 00:00:00+00:00,2,2,14.0,12.0
