time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-10 00:00:00+00:00,3,3,3,3
2025-10-11 00:00:00+00:00,11,10,15,7
2025-10-12 00:00:00+00:00,6,5,29,8
2025-10-13 00:00:00+00:00,11,10,158,9
2025-10-14 00:00:00+00:00,29,8,12,6
2025-10-15 00:00:00+00:00,8,8,33,13
2025-10-16 00:00:00+00:00,11,5,8,4
2025-10-17 00:00:00+00:00,16,10,3,3
2025-10-18 00:00:00+00:00,6,6,22,6
2025-10-19 00:00:00+00:00,10,5,37,8
2025-10-20 00:00:00+00:00,8,7,137,9
2025-10-21 00:00:00+00:00,15,10,65,4
2025-10-22 00:00:00+00:00,28,12,169,9
2025-10-23 00:00:00+00:00,16,6,8,3
