time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-14 00:00:00+00:00,3,3,28,14
2024-02-15 00:00:00+00:00,3,3,145,20
2024-02-16 00:00:00+00:00,4,4,22,10
2024-02-17 00:00:00+00:00,5,5,10,6
2024-02-18 00:00:00+00:00,4,4,1,1
2024-02-19 00:00:00+00:00,4,4,71,11
2024-02-20 00:00:00+00:00,4,4,25,9
2024-02-21 00:00:00+00:00,4,4,38,16
2024-02-22 00:00:00+00:00,7,7,29,9
2024-02-23 00:00:00+00:00,4,4,7,5
2024-02-24 00:00:00+00:00,4,4,8,4
2024-02-25 00:00:00+00:00,3,3,6,4
2024-02-26 00:00:00+00:00,6,6,13,8
2024-02-27 00:00:00+00:00,3,3,25,11
