time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-02 00:00:00+00:00,12,8,58,8
2026-01-03 00:00:00+00:00,15,7,38,8
2026-01-04 00:00:00+00:00,12,8,30,8
2026-01-05 00:00:00+00:00,11,6,33,13
2026-01-06 00:00:00+00:00,21,10,42,11
2026-01-07 00:00:00+00:00,13,8,17,10
2026-01-08 00:00:00+00:00,18,10,60,10
2026-01-09 00:00:00+00:00,16,8,19,18
2026-01-10 00:00:00+00:00,10,6,5,3
2026-01-11 00:00:00+00:00,13,8,25,7
2026-01-12 00:00:00+00:00,9,5,31,14
2026-01-13 00:00:00+00:00,14,9,14,8
2026-01-14 00:00:00+00:00,11,7,21,6
2026-01-15 00:00:00+00:00,18,10,12,9
